49.9838,0.651236,0.983893,0.1067,0.204613,0.0763769,0.861132,0.287988,0.894496,0.220941,0.0242131,0.922844,0.714505,0.887525,0.539958,0.402535,0.542486,0.67203,0.0270297,0.564217,0.896207,0.246533,0.553414,0.302268,0.865187,0.128355,0.839471,0.158436,0.456407,0.96072,0.765483,0.43614,0.611956,0.749376,0.54284,0.816569,0.825753,0.403971,0.104557,0.720248,0.624912,0.12877,0.643093,0.339417,0.0162947,0.183051,0.741951,0.558781,0.855081,0.768981,0.122998,0.751288,0.0155136,0.676412,0.0535561,0.8807,0.804766,0.893027,0.0391369,0.261174,0.853747,0.80462,0.697314,0.465703,0.553996,0.240153,0.282272,0.379748,0.644125,0.386828,0.0999968,0.269037,0.515598,0.74309,0.608453,0.531892,0.926141,0.350405,0.0906731,0.781222,0.119386,0.213671,0.532511,0.134899,0.890083,0.586067,0.0155997,0.694849,0.479094,0.0547365,0.956023,0.332841,0.859356,0.653336,0.798543,0.413352,0.89349,0.080815,0.7931,0.537615,0.467643,0.893097,0.806651,0.983241,0.636187,0.415105,0.515133,0.562327,0.76551,0.605806,0.34355,0.884895,0.819477,0.87606,0.0197944,0.70956,0.462127,0.0353941,0.404409,0.94122,0.0901306,0.360432,0.274061,0.949487,0.0137683,0.0726046,0.362839,0.907258,0.15342,0.155939,0.444873,0.621063,0.0490367,0.251524,0.604303,0.685223,0.666629,0.119437,0.247551,0.432139,0.725243,0.5911,0.317034,0.54472,0.467161,0.336828,0.25428,0.929287,0.372222,0.658689,0.870508,0.462353,0.0191212,0.144569,0.41184,0.0328895,0.217173,0.774679,0.940148,0.370593,0.930618,0.385021,0.991656,0.979655,0.636545,0.595959,0.664878,0.303174,0.715396,0.912429,0.735312,0.440639,0.50353,0.0523459,0.985359,0.97069,0.389174,0.239639,0.899978,0.761396,0.898329,0.770485,0.223749,0.91745,0.915054,0.635589,0.950339,0.132228,0.410268,0.890487,0.502821,0.340886,0.275508,0.494476,0.320541,0.912052,0.0904356,0.98542,0.215226,0.805831,0.897849
49.0981,0.950538,0.24647,0.401379,0.00288405,0.231829,0.372069,0.392058,0.471468,0.272047,0.153454,0.369797,0.0425326,0.377203,0.287246,0.957587,0.0127924,0.237586,0.0898145,0.42306,0.128073,0.592635,0.763946,0.40358,0.0871116,0.0844876,0.315633,0.177547,0.0699073,0.530859,0.983378,0.967756,0.481397,0.229848,0.369135,0.484281,0.461677,0.741205,0.876339,0.933145,0.0132517,0.0297931,0.302942,0.0557843,0.406997,0.590188,0.0133711,0.419789,0.827774,0.103186,0.842849,0.955847,0.695821,0.606796,0.359427,0.782932,0.691283,0.67506,0.96048,0.761191,0.205918,0.943858,0.728947,0.687315,0.173706,0.0980821,0.171596,0.635384,0.839287,0.0479346,0.568529,0.852538,0.0777277,0.871471,0.908323,0.484724,0.461659,0.921694,0.904513,0.289433,0.0248794,0.747362,0.24528,0.7207,0.354158,0.604707,0.503633,0.0454415,0.279767,0.464112,0.806632,0.485685,0.40797,0.535579,0.173,0.581677,0.633661,0.344595,0.21706,0.472948,0.39253,0.78559,0.325486,0.470258,0.65706,0.233809,0.954982,0.11872,0.155503,0.859495,0.408153,0.180382,0.606858,0.653433,0.901082,0.961016,0.25814,0.404715,0.00645737,0.537906,0.868827,0.813089,0.0235911,0.276797,0.348668,0.196591,0.858474,0.982329,0.541186,0.0755345,0.455277,0.933716,0.861124,0.780764,0.403974,0.518185,0.0145725,0.358956,0.636904,0.170075,0.218451,0.045057,0.350458,0.825309,0.69849,0.25154,0.786325,0.956629,0.656255,0.792782,0.494536,0.525082,0.605872,0.518127,0.80188,0.95454,0.714718,0.660354,0.93687,0.255904,0.735888,0.392147,0.18962,0.597012,0.17291,0.593594,0.115197,0.187483,0.95255,0.752101,0.357558,0.171002,0.797158,0.708016,0.996311,0.495648,0.959556,0.782636,0.452277,0.615811,0.575418,0.946813,0.140893,0.18129,0.464939,0.942773,0.13583,0.179657,0.603127,0.0727,0.435561,0.339015,0.464847,0.625181,0.936027,0.637757,0.218775,0.0512241,0.82524,0.171326,0.803325
52.2748,0.182798,0.342328,0.600483,0.890814,0.338638,0.0961307,0.85037,0.121274,0.548408,0.466181,0.696693,0.495221,0.607075,0.877983,0.96016,0.549848,0.0138134,0.139817,0.152975,0.0865134,0.575378,0.49199,0.55136,0.200559,0.428017,0.189118,0.419334,0.479241,0.0143578,0.59066,0.282566,0.197156,0.932987,0.883049,0.0879707,0.271626,0.97918,0.938341,0.3929,0.527588,0.404523,0.0895931,0.0228086,0.0115974,0.967576,0.982969,0.561445,0.98139,0.122786,0.71442,0.0679029,0.698164,0.20641,0.619263,0.898722,0.634427,0.808381,0.318057,0.113669,0.822738,0.908717,0.396235,0.0198948,0.841704,0.279285,0.107865,0.11333,0.258465,0.0462065,0.50623,0.786053,0.450729,0.595823,0.808861,0.462326,0.563399,0.79183,0.0237719,0.544789,0.914616,0.738192,0.612692,0.612779,0.944602,0.231955,0.511502,0.57903,0.0403358,0.829558,0.692699,0.863074,0.738275,0.0889338,0.882969,0.579979,0.368218,0.990834,0.693309,0.626683,0.037041,0.199539,0.412736,0.48777,0.795362,0.221597,0.950096,0.358762,0.0134271,0.973868,0.903551,0.928043,0.71206,0.516243,0.540822,0.656663,0.748198,0.0523236,0.235693,0.788534,0.881882,0.928391,0.651608,0.620157,0.017325,0.534577,0.200136,0.385543,0.525412,0.893445,0.0122265,0.562453,0.0929839,0.424962,0.0502225,0.888346,0.64656,0.000318878,0.247108,0.659987,0.974187,0.150659,0.588029,0.686248,0.666902,0.128851,0.342911,0.415099,0.181175,0.578603,0.203633,0.0630568,0.506995,0.855241,0.683214,0.52432,0.389818,0.88335,0.909863,0.91523,0.776795,0.92209,0.477682,0.869778,0.347052,0.527905,0.758125,0.993611,0.528224,0.00523289,0.653598,0.502411,0.155892,0.241627,0.188658,0.822794,0.370478,0.531569,0.237893,0.551653,0.110172,0.441526,0.61471,0.617167,0.296767,0.297924,0.141486,0.686585,0.181273,0.0513493,0.601815,0.958068,0.973439,0.0794971,0.827846,0.320491,0.607402,0.585971,0.314102,0.135625,0.591204
46.5663,0.9677,0.638036,0.747096,0.209327,0.826694,0.569889,0.579806,0.358263,0.807782,0.131459,0.468436,0.249309,0.746169,0.0856023,0.546076,0.0440926,0.227089,0.232661,0.225366,0.278438,0.834476,0.183434,0.251877,0.913973,0.0112804,0.572367,0.521375,0.597251,0.88647,0.657,0.188456,0.85417,0.295036,0.935551,0.063497,0.121731,0.505441,0.643303,0.479994,0.313223,0.774762,0.948429,0.562532,0.520931,0.0340317,0.108608,0.565023,0.26112,0.341269,0.790389,0.539558,0.175745,0.973823,0.791435,0.089718,0.985103,0.363802,0.611093,0.582355,0.250272,0.268093,0.77081,0.104442,0.56313,0.706362,0.167939,0.68486,0.211803,0.811241,0.164854,0.525026,0.586003,0.113284,0.0875577,0.106934,0.147315,0.196165,0.671957,0.408435,0.537434,0.462346,0.947994,0.713179,0.436169,0.739428,0.802897,0.421273,0.103231,0.41399,0.00362757,0.353503,0.682083,0.774438,0.457945,0.245213,0.4808,0.625883,0.930073,0.692603,0.437125,0.0949272,0.217628,0.0231279,0.208211,0.305186,0.130062,0.355526,0.501351,0.802018,0.763961,0.0387854,0.264364,0.711955,0.751964,0.700533,0.451383,0.554861,0.121806,0.554614,0.968851,0.125434,0.908117,0.650934,0.899872,0.366062,0.896147,0.380671,0.991945,0.82622,0.0732741,0.42907,0.921147,0.290903,0.452198,0.129358,0.596089,0.582259,0.484884,0.0974401,0.384278,0.248845,0.136226,0.648642,0.9608,0.88819,0.349175,0.412183,0.443051,0.470981,0.966797,0.411902,0.596415,0.874914,0.0628357,0.496286,0.240976,0.958983,0.876958,0.232921,0.785203,0.950232,0.661991,0.70635,0.241134,0.114188,0.835708,0.837223,0.696448,0.320592,0.934663,0.0807253,0.569437,0.0708888,0.729367,0.530236,0.959079,0.0785423,0.942419,0.402129,0.549523,0.909216,0.814031,0.145938,0.784131,0.876867,0.642225,0.0251066,0.835849,0.519182,0.258027,0.621052,0.469414,0.920018,0.327402,0.710549,0.0342066,0.16311,0.547772,0.730654,0.483701
48.2837,0.482435,0.81138,0.0531377,0.553324,0.540747,0.583374,0.512402,0.619289,0.525793,0.914532,0.168812,0.43501,0.728562,0.314751,0.21914,0.605429,0.956975,0.244247,0.441278,0.476157,0.502274,0.06233,0.945572,0.422293,0.389732,0.65612,0.456499,0.552841,0.203892,0.187154,0.0365425,0.686327,0.998533,0.0896802,0.239651,0.53928,0.673054,0.752053,0.158569,0.198847,0.666584,0.327381,0.633857,0.395147,0.642132,0.852998,0.000575618,0.599107,0.0972446,0.441854,0.0752645,0.599519,0.504184,0.0208361,0.0218118,0.893915,0.676956,0.478311,0.446757,0.880848,0.665465,0.483299,0.567175,0.663998,0.572979,0.806826,0.203278,0.246034,0.558879,0.361847,0.444881,0.225463,0.689228,0.078738,0.62061,0.33136,0.931736,0.621185,0.930467,0.0289802,0.063039,0.00573121,0.628499,0.567223,0.0265673,0.650311,0.461138,0.703524,0.128622,0.907895,0.584372,0.794087,0.391194,0.151547,0.458085,0.964173,0.958373,0.661362,0.210207,0.517251,0.023209,0.655088,0.742714,0.712437,0.733826,0.363324,0.0437964,0.665562,0.984509,0.974263,0.694542,0.0475479,0.979994,0.323041,0.614771,0.00656168,0.973352,0.0759085,0.710085,0.101974,0.983803,0.294457,0.896061,0.374997,0.446004,0.354146,0.339171,0.404377,0.0155084,0.549378,0.921628,0.0387174,0.204466,0.664342,0.751154,0.938292,0.0276654,0.794951,0.603853,0.0121743,0.769214,0.298395,0.0597223,0.749208,0.621436,0.674493,0.75577,0.594788,0.750401,0.465855,0.696763,0.734205,0.760312,0.592824,0.109202,0.206316,0.94697,0.448373,0.610693,0.962478,0.997751,0.532321,0.00119564,0.202216,0.196662,0.75235,0.140508,0.224328,0.5473,0.744361,0.236502,0.316514,0.0427562,0.296224,0.0657222,0.664192,0.970717,0.821492,0.258981,0.721118,0.287347,0.955743,0.455323,0.0476592,0.548567,0.564525,0.253976,0.495537,0.0128979,0.864669,0.458015,0.0106485,0.396989,0.459211,0.212865,0.593652,0.211561,0.353373,0.817979,0.758861
44.1357,0.0977341,0.0544814,0.0753751,0.14049,0.350706,0.141097,0.804683,0.321423,0.962589,0.0636633,0.0425414,0.249936,0.0194065,0.497865,0.297595,0.567974,0.0623896,0.551571,0.0635105,0.0752876,0.416239,0.521526,0.0859361,0.813229,0.980736,0.298801,0.40688,0.192297,0.652174,0.224859,0.951158,0.749908,0.279341,0.0265329,0.890398,0.630047,0.16763,0.695081,0.95147,0.130219,0.758744,0.994011,0.380155,0.778151,0.491875,0.677751,0.346124,0.554265,0.229321,0.409635,0.629553,0.645561,0.93116,0.715489,0.458789,0.911897,0.0142897,0.86567,0.104193,0.666464,0.090529,0.0553513,0.416371,0.36987,0.0818841,0.30677,0.999916,0.249514,0.00185047,0.951386,0.379733,0.760595,0.945397,0.759889,0.538745,0.437272,0.437639,0.884869,0.991537,0.666961,0.294504,0.62109,0.312522,0.225664,0.336579,0.771311,0.137561,0.350869,0.63698,0.241754,0.0173321,0.727509,0.297106,0.433703,0.0973793,0.37899,0.740473,0.0972957,0.628504,0.742324,0.0486817,0.00823755,0.502918,0.994079,0.768126,0.0416634,0.431351,0.205766,0.926533,0.422888,0.872726,0.221037,0.0439786,0.185248,0.446701,0.380557,0.956559,0.584263,0.731426,0.593539,0.826017,0.748758,0.321049,0.123123,0.182462,0.418428,0.502113,0.922935,0.515724,0.130617,0.665258,0.564406,0.138854,0.168176,0.558484,0.906981,0.20984,0.989835,0.112746,0.136373,0.412724,0.985473,0.35741,0.456702,0.170721,0.804111,0.83726,0.12728,0.388374,0.568686,0.720819,0.214391,0.317444,0.0418677,0.337513,0.499905,0.460296,0.839626,0.42284,0.976019,0.970243,0.0880981,0.540425,0.109097,0.256274,0.0989091,0.0160779,0.466114,0.0887444,0.128824,0.602487,0.501468,0.114297,0.959896,0.95817,0.285017,0.764007,0.79543,0.412297,0.152381,0.364116,0.133116,0.366771,0.68156,0.174984,0.704285,0.181465,0.635279,0.543911,0.604305,0.611299,0.514154,0.692403,0.151724,0.623251,0.948677,0.250633,0.639329,0.414791,0.339377
53.0714,0.768153,0.017278,0.840845,0.88245,0.977174,0.799016,0.167467,0.741181,0.594446,0.579764,0.893562,0.958562,0.71288,0.260333,0.640121,0.887863,0.964618,0.821587,0.523143,0.508529,0.425892,0.134441,0.0226824,0.118295,0.286165,0.645933,0.0669721,0.536798,0.285262,0.481764,0.876175,0.053415,0.499042,0.71702,0.935865,0.476216,0.516036,0.103332,0.217397,0.110481,0.683096,0.110959,0.069043,0.395976,0.371292,0.709164,0.283839,0.33591,0.530751,0.806982,0.844439,0.956642,0.941423,0.867121,0.0749371,0.227588,0.513055,0.141909,0.764385,0.798317,0.623673,0.64056,0.851732,0.122714,0.35758,0.787596,0.59893,0.873616,0.890928,0.816327,0.984097,0.574024,0.927286,0.05314,0.97,0.298578,0.762304,0.253839,0.634488,0.293055,0.0608204,0.478926,0.249698,0.00224327,0.346048,0.324635,0.229831,0.859102,0.466544,0.994216,0.657419,0.090217,0.634777,0.509151,0.212931,0.992357,0.296747,0.811861,0.865972,0.187675,0.628188,0.850069,0.761699,0.555474,0.903209,0.731699,0.854052,0.665514,0.985538,0.48854,0.958569,0.0463581,0.967466,0.208267,0.0486014,0.313514,0.532902,0.278432,0.172616,0.999446,0.272649,0.830035,0.0896626,0.907425,0.339185,0.302594,0.899782,0.635932,0.114455,0.765754,0.823607,0.742644,0.615824,0.585307,0.298118,0.519033,0.317006,0.15217,0.184547,0.302544,0.640709,0.143116,0.348902,0.608175,0.351382,0.397503,0.921689,0.884284,0.675936,0.0943045,0.883729,0.948584,0.924339,0.973392,0.85601,0.263524,0.275986,0.755792,0.899457,0.390441,0.521546,0.723064,0.133085,0.13737,0.308371,0.431203,0.656403,0.625377,0.583373,0.840949,0.92792,0.224082,0.984065,0.276822,0.832258,0.335447,0.674325,0.753946,0.219731,0.350261,0.848251,0.10346,0.298845,0.77259,0.0768522,0.154855,0.0361143,0.352838,0.910647,0.935571,0.74328,0.432193,0.658635,0.876365,0.569563,0.967006,0.307568,0.225966,0.592382,0.890941
49.8547,0.0669151,0.520303,0.115024,0.0509801,0.797124,0.947281,0.386427,0.471449,0.701228,0.606158,0.82171,0.549479,0.709618,0.120555,0.322069,0.78647,0.27541,0.358183,0.139309,0.186056,0.293754,0.882588,0.618249,0.952389,0.758953,0.187812,0.919394,0.0665216,0.413778,0.511777,0.957463,0.480693,0.0320791,0.0724867,0.531673,0.829204,0.0197681,0.9181,0.300653,0.720996,0.524258,0.122363,0.270474,0.233877,0.242918,0.592543,0.020347,0.518328,0.950726,0.159656,0.704384,0.244479,0.0422438,0.322634,0.196868,0.801197,0.510446,0.116262,0.867719,0.924224,0.628039,0.825182,0.404917,0.660118,0.897668,0.93659,0.489321,0.917436,0.85469,0.789974,0.638432,0.378948,0.912337,0.908906,0.612825,0.155256,0.501449,0.633172,0.673583,0.452175,0.792827,0.377968,0.696654,0.835071,0.700601,0.893522,0.636268,0.211047,0.0097845,0.503987,0.135271,0.637823,0.329168,0.540187,0.297941,0.226836,0.476777,0.787263,0.144273,0.331467,0.577237,0.782705,0.710415,0.489575,0.691611,0.323239,0.64483,0.193061,0.956411,0.318414,0.645236,0.749238,0.696381,0.34189,0.584309,0.396983,0.235412,0.220577,0.60803,0.245197,0.724563,0.7433,0.88302,0.0537315,0.283488,0.180962,0.280568,0.760264,0.968224,0.424841,0.0917307,0.545461,0.207546,0.802145,0.0350361,0.899157,0.125385,0.679866,0.0922179,0.0817954,0.99828,0.737454,0.831033,0.694661,0.0793439,0.415342,0.0916435,0.314756,0.635919,0.699673,0.559953,0.360483,0.442973,0.442974,0.414214,0.726461,0.623935,0.694782,0.486725,0.592159,0.119622,0.578456,0.137621,0.327168,0.380601,0.172657,0.226325,0.505986,0.852523,0.318543,0.587781,0.850803,0.0559969,0.418815,0.545464,0.135341,0.834157,0.637107,0.450097,0.470076,0.336781,0.0100506,0.830559,0.779754,0.453024,0.244773,0.506215,0.0769596,0.939554,0.99294,0.669119,0.0591769,0.571396,0.80674,0.386345,0.951997,0.979397,0.61267,0.457983,0.83192
47.6442,0.931213,0.0457642,0.682723,0.98721,0.464579,0.228187,0.122551,0.298736,0.865295,0.572648,0.768812,0.202075,0.582699,0.59937,0.981829,0.0357233,0.844143,0.488044,0.112683,0.783697,0.480984,0.781802,0.842874,0.0523803,0.588542,0.229219,0.00437749,0.567939,0.84189,0.46236,0.399859,0.773103,0.508125,0.0825823,0.760313,0.972704,0.31077,0.882865,0.271439,0.176064,0.455513,0.0402512,0.378139,0.038212,0.639622,0.359969,0.0739354,0.483765,0.848013,0.186618,0.267462,0.328997,0.96842,0.110336,0.381378,0.556962,0.339556,0.385755,0.124901,0.181445,0.848116,0.52476,0.954548,0.35624,0.607342,0.714862,0.328944,0.918112,0.597726,0.600383,0.0941762,0.0532393,0.640634,0.472316,0.0914513,0.280256,0.832284,0.165387,0.764021,0.680297,0.352005,0.0314825,0.00929471,0.320425,0.141819,0.390672,0.877387,0.481374,0.776427,0.00228852,0.662819,0.624543,0.527049,0.617367,0.980783,0.134391,0.332229,0.309727,0.0525032,0.929955,0.91011,0.146679,0.983195,0.550745,0.618995,0.0746459,0.831,0.45128,0.240033,0.595021,0.131577,0.592038,0.626503,0.140872,0.912463,0.768322,0.531544,0.78985,0.249696,0.307971,0.792139,0.912516,0.932514,0.319188,0.529883,0.913298,0.453579,0.862112,0.223025,0.506082,0.792068,0.133135,0.652761,0.775262,0.683879,0.271756,0.849908,0.51488,0.723036,0.0899408,0.109901,0.854613,0.681978,0.736404,0.995485,0.594441,0.504726,0.527028,0.384292,0.754423,0.835,0.176431,0.666939,0.767514,0.495618,0.196822,0.680812,0.949197,0.0589341,0.903836,0.455279,0.851002,0.036971,0.10804,0.626264,0.72085,0.379797,0.476172,0.23573,0.102833,0.566113,0.345631,0.957446,0.248091,0.0820354,0.95293,0.842533,0.586762,0.479959,0.226824,0.341185,0.314958,0.403255,0.0081234,0.0824724,0.898873,0.204945,0.763284,0.84807,0.263879,0.66712,0.303349,0.114881,0.704091,0.411389,0.741145,0.424942,0.791186,0.217317,0.660672
47.5108,0.894019,0.78343,0.00630296,0.851464,0.031521,0.0883384,0.804394,0.874054,0.6751,0.284353,0.100878,0.016285,0.599311,0.504133,0.0244084,0.681784,0.403006,0.229354,0.445068,0.251076,0.493233,0.112188,0.554425,0.608114,0.816279,0.965815,0.349259,0.241221,0.757001,0.566576,0.901892,0.651019,0.350005,0.908195,0.502484,0.381526,0.996534,0.306878,0.25558,0.671634,0.591231,0.356458,0.687919,0.190543,0.860591,0.712327,0.872326,0.263597,0.941681,0.317394,0.514673,0.434914,0.429582,0.0690987,0.0430278,0.245861,0.0349133,0.392287,0.487081,0.791914,0.958862,0.388974,0.442934,0.308867,0.297169,0.945417,0.690394,0.293703,0.252296,0.945973,0.965337,0.843527,0.302431,0.653256,0.0340695,0.163022,0.365583,0.906396,0.426619,0.307264,0.22379,0.941293,0.742178,0.653371,0.0103913,0.785206,0.899232,0.0453047,0.177492,0.386313,0.837219,0.136355,0.775287,0.280152,0.445222,0.0724559,0.22557,0.135616,0.366159,0.477865,0.081589,0.331495,0.321392,0.38402,0.984751,0.355462,0.547042,0.350334,0.261857,0.973662,0.657598,0.485647,0.914954,0.399776,0.139018,0.925346,0.184982,0.0382505,0.97065,0.362474,0.424564,0.807869,0.498829,0.199851,0.0880213,0.944051,0.272307,0.313591,0.0796663,0.638465,0.791456,0.161255,0.96996,0.112848,0.545276,0.954711,0.46831,0.0923179,0.305045,0.730167,0.0659795,0.962643,0.215815,0.980934,0.362419,0.354833,0.906279,0.547401,0.393084,0.87693,0.909875,0.817647,0.684799,0.408704,0.017498,0.77282,0.352755,0.289805,0.0864111,0.432421,0.92827,0.877867,0.593677,0.89823,0.990716,0.138952,0.852942,0.459026,0.23127,0.157987,0.189193,0.29725,0.12063,0.405008,0.278183,0.48305,0.759841,0.184463,0.0304508,0.152924,0.0613925,0.940326,0.970572,0.746191,0.34903,0.98807,0.519011,0.701785,0.277874,0.605423,0.134207,0.206144,0.48329,0.727883,0.104374,0.474005,0.866835,0.957316,0.933031,0.0981054
